# y ne np nH Bx By Bz Ex Ey Ez
3.158399999999999874e+00 -7.798599999999999977e-02 8.250799999999999801e-02 3.974100000000000375e-03 -7.928399999999999510e-04 6.933500000000000210e-04 1.149599999999999971e-03 5.158099999999999793e-06 1.969400000000000152e-05 -2.628400000000000110e-06
3.156299999999999883e+00 -7.477999999999999925e-02 8.300399999999999445e-02 4.049800000000000101e-03 -7.991400000000000500e-04 6.974799999999999967e-04 1.156600000000000033e-03 5.307599999999999802e-06 1.971899999999999874e-05 -2.830499999999999835e-06
3.147400000000000198e+00 -8.225899999999999879e-02 9.022700000000000164e-02 4.118000000000000133e-03 -8.235300000000000519e-04 7.103500000000000005e-04 1.187700000000000084e-03 4.521200000000000013e-06 1.902999999999999906e-05 -3.134199999999999994e-06
3.145799999999999930e+00 -8.336599999999999566e-02 9.036800000000000388e-02 4.141999999999999849e-03 -8.282800000000000318e-04 7.133499999999999650e-04 1.193300000000000003e-03 4.468800000000000311e-06 1.901599999999999886e-05 -3.207300000000000192e-06
3.136499999999999844e+00 -8.267099999999999449e-02 8.069900000000000684e-02 3.962099999999999650e-03 -8.536999999999999884e-04 7.264199999999999737e-04 1.229099999999999897e-03 3.390299999999999964e-06 1.930699999999999997e-05 -3.024299999999999996e-06
3.135400000000000187e+00 -8.289799999999999947e-02 8.083300000000000207e-02 3.953800000000000370e-03 -8.568799999999999681e-04 7.283300000000000147e-04 1.233300000000000108e-03 3.280899999999999792e-06 1.936000000000000099e-05 -3.005299999999999839e-06
3.125599999999999934e+00 -8.430799999999999406e-02 8.591899999999999538e-02 3.665900000000000148e-03 -8.836700000000000284e-04 7.412700000000000365e-04 1.274500000000000025e-03 2.401499999999999792e-06 2.088099999999999879e-05 -2.482099999999999918e-06
3.125000000000000000e+00 -8.460399999999999865e-02 8.612499999999999323e-02 3.642799999999999858e-03 -8.853399999999999768e-04 7.421899999999999938e-04 1.276900000000000084e-03 2.340099999999999838e-06 2.094899999999999882e-05 -2.450500000000000086e-06
3.114700000000000024e+00 -8.366600000000000426e-02 8.048199999999999799e-02 4.111599999999999977e-03 -9.152700000000000375e-04 7.553800000000000488e-04 1.324499999999999940e-03 1.949999999999999965e-06 2.296099999999999921e-05 -1.956899999999999848e-06
3.114599999999999813e+00 -8.368499999999999550e-02 8.047100000000000086e-02 4.112300000000000157e-03 -9.154500000000000528e-04 7.554699999999999480e-04 1.324700000000000053e-03 1.946099999999999883e-06 2.296999999999999861e-05 -1.954199999999999857e-06
3.113399999999999945e+00 -8.393200000000000660e-02 8.050499999999999323e-02 4.066799999999999755e-03 -9.190799999999999621e-04 7.569400000000000000e-04 1.330699999999999982e-03 1.942999999999999862e-06 2.313899999999999987e-05 -1.948199999999999829e-06
3.104200000000000070e+00 -8.612799999999999623e-02 8.088499999999999857e-02 3.718400000000000177e-03 -9.468799999999999873e-04 7.684000000000000292e-04 1.375899999999999996e-03 1.960999999999999944e-06 2.446099999999999840e-05 -1.928600000000000051e-06
3.103699999999999903e+00 -8.608200000000000573e-02 8.093400000000000594e-02 3.728400000000000204e-03 -9.481700000000000241e-04 7.688299999999999692e-04 1.378000000000000102e-03 1.950499999999999791e-06 2.447000000000000119e-05 -1.937900000000000114e-06
3.093799999999999883e+00 -8.220399999999999929e-02 8.210199999999999443e-02 4.252200000000000250e-03 -9.793099999999999462e-04 7.816999999999999730e-04 1.429699999999999895e-03 1.873399999999999927e-06 2.503400000000000121e-05 -2.525899999999999821e-06
3.092799999999999994e+00 -8.160199999999999398e-02 8.215400000000000480e-02 4.237699999999999627e-03 -9.820300000000000556e-04 7.827199999999999869e-04 1.434399999999999955e-03 1.808699999999999937e-06 2.498600000000000099e-05 -2.589299999999999925e-06
3.083299999999999930e+00 -8.296800000000000008e-02 8.072899999999999521e-02 4.513800000000000104e-03 -1.011600000000000086e-03 7.959399999999999722e-04 1.485599999999999898e-03 1.303000000000000061e-06 2.494499999999999918e-05 -3.692800000000000033e-06
3.081900000000000084e+00 -8.479899999999999938e-02 8.132499999999999452e-02 4.480500000000000108e-03 -1.015700000000000023e-03 7.976399999999999593e-04 1.493100000000000026e-03 1.168899999999999939e-06 2.488299999999999876e-05 -3.840799999999999717e-06
3.072900000000000187e+00 -7.828200000000000436e-02 7.745599999999999707e-02 3.932599999999999638e-03 -1.043300000000000043e-03 8.111799999999999957e-04 1.544199999999999913e-03 2.491300000000000080e-07 2.466900000000000047e-05 -5.180400000000000410e-06
3.071099999999999941e+00 -7.756000000000000394e-02 7.601099999999999524e-02 3.942199999999999871e-03 -1.048799999999999906e-03 8.135700000000000050e-04 1.554899999999999902e-03 1.102900000000000036e-07 2.469700000000000088e-05 -5.402000000000000118e-06
3.062500000000000000e+00 -8.275899999999999923e-02 8.239900000000000002e-02 4.039700000000000235e-03 -1.075000000000000001e-03 8.270299999999999744e-04 1.606999999999999922e-03 -9.139999999999999523e-07 2.461200000000000085e-05 -6.616500000000000094e-06
3.060200000000000031e+00 -8.333999999999999742e-02 8.372699999999999587e-02 4.033400000000000353e-03 -1.081900000000000006e-03 8.300900000000000162e-04 1.621400000000000055e-03 -9.440999999999999902e-07 2.484299999999999914e-05 -6.845399999999999715e-06
3.052099999999999813e+00 -9.163599999999999524e-02 8.923499999999999488e-02 4.082699999999999871e-03 -1.107099999999999968e-03 8.432199999999999938e-04 1.675000000000000057e-03 -1.722800000000000048e-06 2.521099999999999969e-05 -7.606399999999999713e-06
3.049300000000000122e+00 -9.309199999999999420e-02 9.089200000000000057e-02 4.007400000000000372e-03 -1.115799999999999908e-03 8.469299999999999702e-04 1.693400000000000070e-03 -1.600199999999999943e-06 2.578200000000000150e-05 -7.737500000000000034e-06
3.041700000000000070e+00 -8.778800000000000492e-02 8.952400000000000635e-02 3.900600000000000161e-03 -1.141000000000000087e-03 8.596499999999999975e-04 1.747199999999999968e-03 -2.024400000000000049e-06 2.708799999999999883e-05 -7.872300000000000844e-06
3.038499999999999979e+00 -8.719399999999999373e-02 9.201499999999999957e-02 4.033300000000000080e-03 -1.152000000000000029e-03 8.641200000000000140e-04 1.769100000000000013e-03 -1.895200000000000083e-06 2.812700000000000023e-05 -7.825800000000000527e-06
3.031299999999999883e+00 -8.934300000000000574e-02 9.772500000000000631e-02 4.047499999999999883e-03 -1.177799999999999897e-03 8.766899999999999563e-04 1.821399999999999929e-03 -2.201099999999999983e-06 3.068399999999999963e-05 -7.419099999999999830e-06
3.027600000000000069e+00 -8.972499999999999920e-02 9.576199999999999990e-02 4.091700000000000198e-03 -1.191400000000000011e-03 8.821099999999999688e-04 1.846600000000000108e-03 -2.382399999999999840e-06 3.210300000000000078e-05 -7.231900000000000165e-06
3.020799999999999930e+00 -8.637699999999999545e-02 8.961900000000000421e-02 4.104100000000000283e-03 -1.217800000000000002e-03 8.946299999999999912e-04 1.896300000000000069e-03 -2.974100000000000036e-06 3.542600000000000268e-05 -6.612799999999999604e-06
3.016799999999999926e+00 -8.813999999999999613e-02 8.917600000000000526e-02 3.984599999999999601e-03 -1.234199999999999967e-03 9.011600000000000252e-04 1.925000000000000062e-03 -3.733499999999999914e-06 3.669699999999999780e-05 -6.460999999999999635e-06
3.010400000000000187e+00 -9.226600000000000079e-02 8.835600000000000398e-02 3.931399999999999825e-03 -1.261100000000000025e-03 9.136899999999999883e-04 1.971899999999999955e-03 -4.840700000000000088e-06 3.941299999999999686e-05 -6.010100000000000276e-06
3.005900000000000016e+00 -8.915099999999999414e-02 8.853300000000000058e-02 4.106300000000000228e-03 -1.280899999999999964e-03 9.212899999999999562e-04 2.004000000000000139e-03 -6.114599999999999868e-06 3.979399999999999881e-05 -6.088699999999999828e-06
3.000000000000000000e+00 -9.134000000000000452e-02 8.769599999999999618e-02 4.204199999999999951e-03 -1.308600000000000041e-03 9.335699999999999945e-04 2.047900000000000068e-03 -7.577300000000000280e-06 4.059000000000000271e-05 -5.980099999999999716e-06
2.995099999999999874e+00 -8.977599999999999469e-02 8.744300000000000683e-02 4.252200000000000250e-03 -1.333500000000000050e-03 9.423500000000000019e-04 2.083300000000000169e-03 -8.916899999999999279e-06 3.997200000000000286e-05 -6.332399999999999714e-06
2.989599999999999813e+00 -9.021899999999999364e-02 8.647599999999999731e-02 4.427999999999999645e-03 -1.363099999999999902e-03 9.543200000000000380e-04 2.123900000000000180e-03 -1.032299999999999925e-05 3.900899999999999870e-05 -6.471899999999999818e-06
2.984300000000000175e+00 -8.974500000000000532e-02 8.605300000000000449e-02 4.271600000000000397e-03 -1.394999999999999973e-03 9.648299999999999628e-04 2.162600000000000199e-03 -1.126700000000000072e-05 3.891700000000000026e-05 -7.019299999999999863e-06
2.979200000000000070e+00 -8.581600000000000339e-02 8.926699999999999913e-02 4.319199999999999602e-03 -1.427399999999999893e-03 9.768800000000000660e-04 2.200099999999999972e-03 -1.237199999999999945e-05 3.844299999999999768e-05 -7.305300000000000174e-06
2.973500000000000032e+00 -9.033499999999999863e-02 9.160799999999999499e-02 4.331299999999999734e-03 -1.468899999999999980e-03 9.895600000000000056e-04 2.243100000000000042e-03 -1.309599999999999964e-05 4.213699999999999992e-05 -8.208900000000000298e-06
2.968799999999999883e+00 -9.123299999999999466e-02 9.435499999999999443e-02 4.089100000000000026e-03 -1.504899999999999988e-03 1.001900000000000013e-03 2.278300000000000030e-03 -1.417999999999999976e-05 4.544299999999999842e-05 -8.893099999999999608e-06
2.962699999999999889e+00 -8.982099999999999806e-02 9.542599999999999694e-02 3.932399999999999958e-03 -1.561499999999999954e-03 1.016699999999999939e-03 2.327200000000000189e-03 -1.591700000000000024e-05 5.634800000000000328e-05 -1.096000000000000010e-05
2.958299999999999930e+00 -9.180399999999999672e-02 9.519800000000000484e-02 4.093000000000000284e-03 -1.603800000000000061e-03 1.029200000000000080e-03 2.361400000000000044e-03 -1.771900000000000094e-05 6.547500000000000585e-05 -1.268700000000000067e-05
2.951900000000000190e+00 -9.842299999999999660e-02 1.002799999999999941e-01 4.053199999999999859e-03 -1.683999999999999950e-03 1.045499999999999988e-03 2.417100000000000151e-03 -2.239500000000000158e-05 8.436700000000000048e-05 -1.724199999999999857e-05
2.947900000000000187e+00 -1.022900000000000059e-01 1.039100000000000024e-01 4.066000000000000170e-03 -1.735500000000000063e-03 1.057800000000000016e-03 2.451099999999999893e-03 -2.559999999999999884e-05 9.814199999999999649e-05 -2.058700000000000127e-05
2.941100000000000048e+00 -1.110499999999999959e-01 1.091300000000000048e-01 4.085199999999999769e-03 -1.851599999999999904e-03 1.075299999999999954e-03 2.513899999999999902e-03 -3.454999999999999955e-05 1.210000000000000002e-04 -2.851500000000000058e-05
2.937500000000000000e+00 -1.165100000000000025e-01 1.103299999999999975e-01 3.929600000000000107e-03 -1.915599999999999942e-03 1.087300000000000029e-03 2.547699999999999965e-03 -3.915999999999999776e-05 1.350699999999999926e-04 -3.334399999999999788e-05
2.930400000000000116e+00 -1.225900000000000045e-01 1.161599999999999994e-01 4.321000000000000188e-03 -2.077999999999999986e-03 1.105999999999999995e-03 2.615099999999999977e-03 -5.154999999999999941e-05 1.536900000000000007e-04 -4.381799999999999958e-05
2.927099999999999813e+00 -1.251099999999999990e-01 1.214900000000000008e-01 4.481999999999999873e-03 -2.154600000000000005e-03 1.117799999999999957e-03 2.646700000000000094e-03 -5.663800000000000220e-05 1.627699999999999883e-04 -4.905199999999999724e-05
2.919599999999999973e+00 -1.337700000000000000e-01 1.297300000000000120e-01 4.862899999999999862e-03 -2.368499999999999946e-03 1.138099999999999962e-03 2.712800000000000020e-03 -6.870899999999999556e-05 1.683400000000000044e-04 -5.903399999999999756e-05
2.916700000000000070e+00 -1.363199999999999967e-01 1.351600000000000024e-01 4.985999999999999981e-03 -2.454399999999999811e-03 1.149999999999999981e-03 2.739099999999999955e-03 -7.277300000000000272e-05 1.692200000000000095e-04 -6.309400000000000273e-05
2.908900000000000041e+00 -1.381400000000000128e-01 1.274899999999999922e-01 4.972899999999999716e-03 -2.718400000000000157e-03 1.171699999999999912e-03 2.796900000000000167e-03 -7.880500000000000189e-05 1.567200000000000038e-04 -6.836299999999999582e-05
2.906299999999999883e+00 -1.384299999999999975e-01 1.255699999999999872e-01 5.047000000000000271e-03 -2.808100000000000006e-03 1.183599999999999930e-03 2.816100000000000200e-03 -8.053299999999999619e-05 1.498100000000000039e-04 -7.003299999999999846e-05
2.898099999999999898e+00 -1.353399999999999881e-01 1.326400000000000079e-01 4.789999999999999987e-03 -3.116299999999999799e-03 1.206500000000000107e-03 2.859700000000000176e-03 -7.536800000000000075e-05 1.206800000000000033e-04 -6.735400000000000599e-05
2.895799999999999930e+00 -1.340699999999999947e-01 1.317500000000000060e-01 4.765899999999999997e-03 -3.203699999999999864e-03 1.217900000000000059e-03 2.871900000000000147e-03 -7.430600000000000312e-05 1.094300000000000009e-04 -6.642999999999999925e-05
2.887399999999999967e+00 -1.299500000000000099e-01 1.300900000000000112e-01 4.833800000000000076e-03 -3.551299999999999856e-03 1.241300000000000086e-03 2.900199999999999913e-03 -5.607999999999999839e-05 7.141200000000000000e-05 -5.550300000000000036e-05
2.885400000000000187e+00 -1.293999999999999873e-01 1.304099999999999981e-01 4.762899999999999599e-03 -3.632600000000000152e-03 1.251799999999999961e-03 2.906699999999999909e-03 -5.279900000000000050e-05 6.021499999999999861e-05 -5.281200000000000190e-05
2.876700000000000035e+00 -1.230600000000000027e-01 1.162500000000000061e-01 4.828899999999999686e-03 -4.016999999999999738e-03 1.272600000000000033e-03 2.923100000000000091e-03 -2.412400000000000145e-05 2.479600000000000112e-05 -3.667899999999999899e-05
2.875000000000000000e+00 -1.214500000000000024e-01 1.145300000000000068e-01 4.843300000000000036e-03 -4.089999999999999886e-03 1.281699999999999983e-03 2.925800000000000102e-03 -1.981600000000000136e-05 1.696999999999999846e-05 -3.352599999999999716e-05
2.865899999999999892e+00 -1.118600000000000011e-01 1.012699999999999989e-01 4.396500000000000234e-03 -4.508400000000000081e-03 1.295700000000000107e-03 2.931700000000000191e-03 1.338000000000000064e-05 -4.412999999999999931e-06 -1.718300000000000133e-05
2.864599999999999813e+00 -1.094699999999999979e-01 9.785900000000000154e-02 4.353600000000000005e-03 -4.571799999999999996e-03 1.302800000000000008e-03 2.931899999999999871e-03 1.753299999999999968e-05 -7.693999999999999518e-06 -1.466300000000000005e-05
2.855199999999999960e+00 -9.945400000000000074e-02 9.092899999999999594e-02 4.338500000000000342e-03 -5.021199999999999969e-03 1.304599999999999944e-03 2.925000000000000083e-03 4.864699999999999688e-05 -7.859900000000000759e-06 -2.831400000000000115e-06
2.854200000000000070e+00 -9.823800000000000587e-02 8.961700000000000221e-02 4.330399999999999874e-03 -5.073700000000000432e-03 1.309300000000000004e-03 2.923400000000000044e-03 5.190600000000000075e-05 -7.424600000000000031e-06 -1.435200000000000040e-06
2.844500000000000028e+00 -8.610099999999999698e-02 7.920499999999999763e-02 4.175400000000000118e-03 -5.551500000000000011e-03 1.291899999999999906e-03 2.902099999999999905e-03 7.594699999999999639e-05 1.321099999999999938e-05 3.099599999999999936e-06
2.843799999999999883e+00 -8.596299999999999775e-02 7.854700000000000570e-02 4.148200000000000325e-03 -5.591999999999999749e-03 1.294100000000000068e-03 2.899800000000000121e-03 7.805900000000000599e-05 1.544000000000000125e-05 3.478299999999999800e-06
2.833800000000000097e+00 -8.176600000000000534e-02 8.115600000000000591e-02 3.853999999999999787e-03 -6.094300000000000411e-03 1.247599999999999968e-03 2.869000000000000022e-03 9.229300000000000557e-05 4.811800000000000246e-05 2.156599999999999869e-07
2.833299999999999930e+00 -8.154699999999999449e-02 8.094600000000000406e-02 3.839200000000000078e-03 -6.121699999999999885e-03 1.247700000000000024e-03 2.867199999999999870e-03 9.332599999999999381e-05 5.024199999999999771e-05 1.703999999999999906e-08
2.823199999999999932e+00 -6.979100000000000581e-02 7.502599999999999547e-02 3.808000000000000187e-03 -6.642300000000000287e-03 1.160500000000000073e-03 2.836700000000000159e-03 9.651599999999999546e-05 8.102199999999999778e-05 -9.911900000000000764e-06
