# z ne np nH Bx By Bz Ex Ey Ez
3.752200000000000202e+00 -6.711599999999999511e-02 6.694100000000000050e-02 3.305900000000000071e-03 7.531799999999999614e-06 4.036899999999999923e-05 -1.059700000000000035e-04 2.114400000000000034e-06 3.721200000000000049e-06 1.790200000000000029e-06
3.757200000000000095e+00 -6.363499999999999712e-02 6.857299999999999507e-02 3.294599999999999959e-03 7.176300000000000223e-06 4.040100000000000164e-05 -1.086100000000000054e-04 2.271300000000000175e-06 3.936100000000000312e-06 1.403299999999999973e-06
3.762199999999999989e+00 -6.181899999999999895e-02 6.901400000000000590e-02 3.310099999999999848e-03 6.762600000000000271e-06 4.050399999999999709e-05 -1.113300000000000064e-04 2.591999999999999917e-06 3.877199999999999911e-06 7.051699999999999544e-07
3.767100000000000115e+00 -6.310899999999999843e-02 6.804200000000000526e-02 3.406199999999999853e-03 6.303300000000000280e-06 4.075100000000000337e-05 -1.141900000000000028e-04 3.133700000000000168e-06 3.298400000000000048e-06 -4.718099999999999877e-07
3.772100000000000009e+00 -6.445700000000000041e-02 6.701300000000000312e-02 3.480299999999999973e-03 5.774599999999999735e-06 4.104100000000000228e-05 -1.170900000000000055e-04 3.741199999999999857e-06 2.614599999999999920e-06 -1.761299999999999976e-06
3.777099999999999902e+00 -6.621100000000000596e-02 6.528100000000000569e-02 3.530900000000000011e-03 5.135500000000000213e-06 4.148099999999999807e-05 -1.201699999999999963e-04 4.436000000000000388e-06 1.605699999999999932e-06 -3.293600000000000111e-06
3.782099999999999795e+00 -6.713800000000000323e-02 6.379799999999999360e-02 3.530399999999999944e-03 4.430600000000000406e-06 4.193899999999999945e-05 -1.232600000000000091e-04 5.128100000000000080e-06 6.071600000000000449e-07 -4.748900000000000391e-06
3.787100000000000133e+00 -6.551300000000000179e-02 6.225200000000000178e-02 3.317599999999999976e-03 3.538300000000000072e-06 4.254399999999999789e-05 -1.265299999999999964e-04 5.722700000000000283e-06 -3.966999999999999987e-07 -5.872799999999999913e-06
3.792100000000000026e+00 -6.419400000000000106e-02 6.124000000000000277e-02 3.147699999999999804e-03 2.598500000000000193e-06 4.314699999999999872e-05 -1.297899999999999889e-04 6.296700000000000208e-06 -1.358700000000000010e-06 -6.883400000000000029e-06
3.797099999999999920e+00 -6.375400000000000511e-02 6.698199999999999987e-02 3.325400000000000057e-03 1.384700000000000058e-06 4.388299999999999981e-05 -1.332200000000000018e-04 6.676400000000000147e-06 -1.953000000000000190e-06 -6.954900000000000107e-06
3.802099999999999813e+00 -6.355700000000000238e-02 7.249800000000000688e-02 3.511999999999999931e-03 1.540500000000000063e-07 4.460599999999999949e-05 -1.366299999999999980e-04 7.035399999999999590e-06 -2.546999999999999924e-06 -6.999899999999999676e-06
3.807100000000000151e+00 -6.604400000000000548e-02 7.074999999999999345e-02 3.275899999999999992e-03 -1.441700000000000105e-06 4.543500000000000121e-05 -1.401800000000000030e-04 7.196300000000000031e-06 -2.454699999999999978e-06 -6.021700000000000300e-06
3.812100000000000044e+00 -6.852999999999999370e-02 6.898300000000000265e-02 3.037499999999999836e-03 -3.038199999999999981e-06 4.626499999999999835e-05 -1.437300000000000079e-04 7.357500000000000284e-06 -2.359599999999999821e-06 -5.040400000000000056e-06
3.817000000000000171e+00 -6.785199999999999565e-02 6.637999999999999456e-02 3.052700000000000205e-03 -5.043100000000000047e-06 4.712999999999999769e-05 -1.473199999999999922e-04 7.289900000000000287e-06 -1.621600000000000068e-06 -3.664899999999999843e-06
3.822000000000000064e+00 -6.725899999999999934e-02 6.373600000000000099e-02 3.070999999999999945e-03 -7.074400000000000402e-06 4.801399999999999803e-05 -1.509399999999999880e-04 7.239300000000000297e-06 -8.067399999999999831e-07 -2.273499999999999917e-06
3.826999999999999957e+00 -6.579899999999999638e-02 6.292499999999999483e-02 3.123799999999999927e-03 -9.505099999999999847e-06 4.889400000000000316e-05 -1.545399999999999942e-04 6.982499999999999639e-06 3.494200000000000147e-07 -1.127700000000000020e-06
3.831999999999999851e+00 -6.426400000000000168e-02 6.223499999999999865e-02 3.193699999999999838e-03 -1.201199999999999951e-05 4.979300000000000251e-05 -1.581700000000000120e-04 6.727299999999999948e-06 1.605999999999999955e-06 -5.369800000000000213e-08
3.837000000000000188e+00 -6.509099999999999608e-02 6.207200000000000217e-02 3.241299999999999910e-03 -1.489299999999999954e-05 5.065599999999999747e-05 -1.617199999999999898e-04 6.354600000000000111e-06 2.822100000000000051e-06 5.898600000000000157e-07
3.842000000000000082e+00 -6.628499999999999670e-02 6.192500000000000088e-02 3.271700000000000216e-03 -1.790600000000000102e-05 5.152900000000000080e-05 -1.653000000000000064e-04 5.972300000000000400e-06 4.059899999999999872e-06 1.069400000000000086e-06
3.846999999999999975e+00 -6.661999999999999866e-02 6.058499999999999996e-02 3.221799999999999924e-03 -2.125300000000000133e-05 5.234399999999999893e-05 -1.687600000000000038e-04 5.609199999999999591e-06 5.014200000000000205e-06 1.285800000000000039e-06
3.851999999999999869e+00 -6.632699999999999707e-02 5.833300000000000290e-02 3.122499999999999842e-03 -2.478800000000000052e-05 5.315299999999999745e-05 -1.722100000000000063e-04 5.255499999999999911e-06 5.851700000000000234e-06 1.370900000000000080e-06
3.857000000000000206e+00 -6.415500000000000369e-02 5.731499999999999789e-02 3.111399999999999843e-03 -2.860500000000000141e-05 5.389100000000000292e-05 -1.755100000000000052e-04 5.019499999999999968e-06 6.388300000000000314e-06 1.368200000000000089e-06
3.861899999999999888e+00 -6.059099999999999903e-02 5.772599999999999953e-02 3.200999999999999852e-03 -3.266300000000000220e-05 5.459999999999999901e-05 -1.787600000000000029e-04 4.829600000000000313e-06 6.716200000000000173e-06 1.332699999999999963e-06
3.866899999999999782e+00 -5.732600000000000195e-02 5.999899999999999678e-02 3.310399999999999801e-03 -3.694600000000000168e-05 5.523500000000000225e-05 -1.818400000000000073e-04 4.770199999999999662e-06 6.868900000000000422e-06 1.213899999999999931e-06
3.871900000000000119e+00 -5.492299999999999960e-02 6.441399999999999904e-02 3.447400000000000204e-03 -4.151600000000000028e-05 5.581399999999999789e-05 -1.848200000000000092e-04 4.767300000000000079e-06 6.833600000000000099e-06 1.047499999999999923e-06
3.876900000000000013e+00 -5.470099999999999962e-02 6.675599999999999590e-02 3.527100000000000027e-03 -4.624899999999999714e-05 5.632200000000000048e-05 -1.876299999999999908e-04 4.855999999999999755e-06 6.756000000000000198e-06 7.344899999999999549e-07
3.881899999999999906e+00 -5.720100000000000184e-02 6.664599999999999691e-02 3.535099999999999788e-03 -5.130499999999999752e-05 5.674499999999999965e-05 -1.902600000000000114e-04 4.972900000000000279e-06 6.593999999999999886e-06 2.154000000000000097e-07
3.886899999999999800e+00 -5.979299999999999893e-02 6.563499999999999890e-02 3.521799999999999844e-03 -5.646299999999999795e-05 5.710700000000000059e-05 -1.927400000000000012e-04 5.144899999999999648e-06 6.456399999999999712e-06 -4.184200000000000105e-07
3.891900000000000137e+00 -6.278599999999999459e-02 6.191300000000000275e-02 3.441699999999999794e-03 -6.196499999999999372e-05 5.735400000000000009e-05 -1.949599999999999901e-04 5.320699999999999727e-06 6.341999999999999588e-06 -1.326499999999999920e-06
3.896900000000000031e+00 -6.452600000000000002e-02 5.905099999999999932e-02 3.400799999999999830e-03 -6.751300000000000226e-05 5.755399999999999817e-05 -1.970599999999999869e-04 5.533199999999999810e-06 6.256200000000000342e-06 -2.236999999999999927e-06
3.901899999999999924e+00 -6.409099999999999520e-02 5.714899999999999841e-02 3.510600000000000005e-03 -7.340799999999999919e-05 5.761100000000000118e-05 -1.988000000000000075e-04 5.771999999999999963e-06 6.246800000000000059e-06 -3.177100000000000041e-06
3.906899999999999817e+00 -6.361700000000000688e-02 5.567500000000000226e-02 3.577599999999999791e-03 -7.930199999999999391e-05 5.763900000000000159e-05 -2.004599999999999882e-04 6.031000000000000363e-06 6.241699999999999888e-06 -4.062599999999999863e-06
3.911799999999999944e+00 -5.976700000000000068e-02 5.653799999999999798e-02 3.416499999999999832e-03 -8.552599999999999396e-05 5.749700000000000194e-05 -2.016800000000000071e-04 6.382100000000000271e-06 6.278399999999999892e-06 -4.558300000000000047e-06
3.916799999999999837e+00 -5.630500000000000088e-02 5.715800000000000047e-02 3.286499999999999925e-03 -9.171299999999999418e-05 5.734800000000000048e-05 -2.028699999999999872e-04 6.725999999999999638e-06 6.302699999999999812e-06 -5.036399999999999756e-06
3.921800000000000175e+00 -5.777100000000000291e-02 5.756499999999999811e-02 3.405200000000000154e-03 -9.819400000000000209e-05 5.700600000000000274e-05 -2.035100000000000082e-04 7.239399999999999670e-06 6.213399999999999667e-06 -4.918000000000000178e-06
3.926800000000000068e+00 -5.921499999999999680e-02 5.793399999999999939e-02 3.517300000000000114e-03 -1.046600000000000042e-04 5.666500000000000042e-05 -2.041599999999999969e-04 7.742200000000000175e-06 6.120799999999999910e-06 -4.800399999999999813e-06
3.931799999999999962e+00 -5.901800000000000102e-02 5.738599999999999951e-02 3.558899999999999824e-03 -1.112699999999999968e-04 5.614000000000000121e-05 -2.042299999999999877e-04 8.401899999999999974e-06 5.670399999999999953e-06 -4.295099999999999755e-06
3.936799999999999855e+00 -5.877500000000000085e-02 5.687699999999999700e-02 3.611800000000000080e-03 -1.179300000000000042e-04 5.560300000000000279e-05 -2.042799999999999889e-04 9.096000000000000664e-06 5.206399999999999822e-06 -3.764599999999999921e-06
3.941800000000000193e+00 -6.092999999999999805e-02 5.818500000000000061e-02 3.522899999999999816e-03 -1.246099999999999877e-04 5.491100000000000332e-05 -2.037800000000000039e-04 9.836100000000000575e-06 4.248500000000000066e-06 -3.106699999999999834e-06
3.946800000000000086e+00 -6.361200000000000188e-02 5.982099999999999917e-02 3.398200000000000092e-03 -1.313599999999999891e-04 5.418899999999999905e-05 -2.032100000000000009e-04 1.065299999999999948e-05 3.217599999999999907e-06 -2.424600000000000046e-06
3.951799999999999979e+00 -6.109200000000000047e-02 6.094900000000000317e-02 3.446999999999999977e-03 -1.380599999999999894e-04 5.334199999999999852e-05 -2.021400000000000128e-04 1.133299999999999974e-05 1.788999999999999939e-06 -1.665399999999999971e-06
3.956799999999999873e+00 -5.722000000000000003e-02 6.230600000000000027e-02 3.556199999999999813e-03 -1.448099999999999908e-04 5.244899999999999877e-05 -2.009400000000000107e-04 1.207399999999999993e-05 2.484999999999999819e-07 -8.855300000000000157e-07
3.961699999999999999e+00 -5.689899999999999819e-02 6.159200000000000091e-02 3.565700000000000206e-03 -1.514499999999999950e-04 5.146200000000000297e-05 -1.993099999999999874e-04 1.245500000000000018e-05 -1.379999999999999916e-06 2.640399999999999940e-08
3.966699999999999893e+00 -5.739899999999999863e-02 5.944599999999999884e-02 3.544499999999999908e-03 -1.581200000000000108e-04 5.041799999999999738e-05 -1.974800000000000134e-04 1.278999999999999952e-05 -3.038499999999999792e-06 9.778700000000000074e-07
3.971699999999999786e+00 -5.788700000000000095e-02 5.797100000000000170e-02 3.522099999999999797e-03 -1.646399999999999958e-04 4.930700000000000073e-05 -1.953099999999999986e-04 1.263699999999999946e-05 -4.455799999999999758e-06 1.999700000000000099e-06
3.976700000000000124e+00 -5.910699999999999982e-02 5.708099999999999979e-02 3.466499999999999963e-03 -1.711399999999999911e-04 4.813300000000000147e-05 -1.928699999999999881e-04 1.226399999999999981e-05 -5.685399999999999810e-06 3.010800000000000040e-06
3.981700000000000017e+00 -5.949200000000000321e-02 5.880799999999999916e-02 3.484399999999999911e-03 -1.774699999999999932e-04 4.691699999999999820e-05 -1.901700000000000038e-04 1.148400000000000050e-05 -6.548900000000000097e-06 3.849699999999999750e-06
3.986699999999999910e+00 -5.881399999999999822e-02 6.313900000000000068e-02 3.564900000000000187e-03 -1.837300000000000044e-04 4.563799999999999910e-05 -1.871599999999999902e-04 1.037300000000000047e-05 -7.019800000000000112e-06 4.428200000000000225e-06
3.991699999999999804e+00 -5.965100000000000263e-02 6.470099999999999463e-02 3.670699999999999831e-03 -1.898100000000000004e-04 4.433699999999999919e-05 -1.839499999999999989e-04 9.093199999999999607e-06 -7.251499999999999943e-06 4.598399999999999883e-06
3.996700000000000141e+00 -6.261600000000000499e-02 6.237800000000000289e-02 3.840099999999999937e-03 -1.957499999999999876e-04 4.297600000000000324e-05 -1.803999999999999940e-04 7.569299999999999679e-06 -7.116299999999999950e-06 4.116199999999999655e-06
4.001699999999999591e+00 -6.413199999999999457e-02 6.101399999999999879e-02 3.855100000000000193e-03 -2.015300000000000034e-04 4.161000000000000310e-05 -1.767200000000000021e-04 6.106799999999999705e-06 -6.954799999999999887e-06 3.237000000000000094e-06
4.006599999999999717e+00 -6.334299999999999653e-02 6.086500000000000243e-02 3.605800000000000151e-03 -2.070899999999999976e-04 4.019400000000000175e-05 -1.726900000000000017e-04 4.667400000000000409e-06 -6.736199999999999981e-06 1.543499999999999918e-06
4.011599999999999611e+00 -6.303599999999999481e-02 6.113500000000000184e-02 3.458500000000000203e-03 -2.125200000000000049e-04 3.878200000000000240e-05 -1.685900000000000105e-04 3.379999999999999826e-06 -6.592600000000000204e-06 -2.965499999999999919e-07
4.016600000000000392e+00 -6.391800000000000259e-02 6.362500000000000100e-02 3.615099999999999997e-03 -2.176500000000000049e-04 3.733399999999999864e-05 -1.641199999999999940e-04 2.376300000000000017e-06 -6.752600000000000366e-06 -2.474300000000000180e-06
4.021600000000000286e+00 -6.497600000000000597e-02 6.571200000000000652e-02 3.753700000000000005e-03 -2.226800000000000025e-04 3.589699999999999868e-05 -1.596299999999999878e-04 1.490999999999999997e-06 -6.943000000000000271e-06 -4.575899999999999675e-06
4.026600000000000179e+00 -6.754499999999999393e-02 6.534500000000000031e-02 3.794300000000000016e-03 -2.273499999999999968e-04 3.443900000000000010e-05 -1.547999999999999951e-04 9.553599999999999468e-07 -7.499899999999999971e-06 -5.995800000000000260e-06
4.031600000000000072e+00 -6.952700000000000546e-02 6.485899999999999999e-02 3.834699999999999914e-03 -2.319500000000000001e-04 3.299400000000000293e-05 -1.499700000000000024e-04 4.798899999999999912e-07 -8.020500000000000543e-06 -7.340000000000000028e-06
4.036599999999999966e+00 -6.679599999999999427e-02 6.689499999999999613e-02 3.719300000000000037e-03 -2.361200000000000093e-04 3.154599999999999917e-05 -1.448200000000000127e-04 2.206700000000000033e-07 -8.543999999999999851e-06 -7.169800000000000370e-06
4.041599999999999859e+00 -6.429300000000000292e-02 6.884500000000000342e-02 3.615600000000000064e-03 -2.402700000000000018e-04 3.010800000000000040e-05 -1.397000000000000075e-04 -8.250300000000000761e-09 -9.048000000000000446e-06 -7.009500000000000397e-06
4.046599999999999753e+00 -6.630800000000000582e-02 6.764699999999999880e-02 3.604099999999999838e-03 -2.439099999999999873e-04 2.869199999999999905e-05 -1.343100000000000066e-04 -1.616800000000000025e-07 -9.024800000000000397e-06 -5.506400000000000338e-06
4.051599999999999646e+00 -6.834400000000000197e-02 6.641099999999999781e-02 3.590700000000000055e-03 -2.475600000000000218e-04 2.727300000000000129e-05 -1.289100000000000109e-04 -3.236000000000000125e-07 -8.996900000000000207e-06 -3.971600000000000226e-06
4.056499999999999773e+00 -6.930899999999999561e-02 6.720099999999999685e-02 3.731299999999999895e-03 -2.507000000000000222e-04 2.590500000000000016e-05 -1.233800000000000012e-04 -3.672399999999999982e-07 -8.286699999999999790e-06 -2.156599999999999816e-06
4.061499999999999666e+00 -7.008000000000000340e-02 6.787500000000000477e-02 3.898500000000000056e-03 -2.538099999999999840e-04 2.453099999999999942e-05 -1.177899999999999954e-04 -4.443400000000000203e-07 -7.508900000000000223e-06 -3.027499999999999813e-07
4.066499999999999559e+00 -6.935399999999999898e-02 6.901200000000000390e-02 3.690300000000000091e-03 -2.564700000000000161e-04 2.321200000000000070e-05 -1.121399999999999936e-04 -3.206500000000000026e-07 -6.324500000000000179e-06 9.931700000000000981e-07
4.071500000000000341e+00 -6.848100000000000021e-02 7.028500000000000025e-02 3.394400000000000108e-03 -2.590399999999999864e-04 2.189400000000000078e-05 -1.064200000000000009e-04 -1.992499999999999875e-07 -5.046399999999999660e-06 2.162900000000000078e-06
4.076500000000000234e+00 -6.702099999999999724e-02 6.838199999999999834e-02 3.375700000000000141e-03 -2.612199999999999960e-04 2.063399999999999929e-05 -1.006899999999999999e-04 1.439799999999999962e-07 -3.753300000000000131e-06 2.613599999999999845e-06
4.081500000000000128e+00 -6.512099999999999833e-02 6.545199999999999629e-02 3.431200000000000135e-03 -2.632600000000000239e-04 1.938199999999999841e-05 -9.489699999999999622e-05 5.296900000000000268e-07 -2.456500000000000113e-06 2.801199999999999963e-06
4.086500000000000021e+00 -6.532300000000000606e-02 6.555099999999999816e-02 3.519099999999999832e-03 -2.649700000000000059e-04 1.818599999999999834e-05 -8.912900000000000672e-05 1.020800000000000035e-06 -1.377499999999999940e-06 2.557300000000000062e-06
4.091499999999999915e+00 -6.664699999999999791e-02 6.705400000000000249e-02 3.635300000000000163e-03 -2.665000000000000268e-04 1.700899999999999927e-05 -8.331499999999999768e-05 1.543599999999999925e-06 -4.319700000000000227e-07 2.080800000000000051e-06
4.096499999999999808e+00 -6.786300000000000665e-02 6.817199999999999649e-02 3.697399999999999992e-03 -2.677399999999999810e-04 1.588200000000000142e-05 -7.755200000000000559e-05 1.987500000000000029e-06 2.893999999999999842e-07 1.441100000000000060e-06
4.101499999999999702e+00 -6.897399999999999365e-02 6.882299999999999529e-02 3.739699999999999882e-03 -2.687699999999999898e-04 1.478499999999999990e-05 -7.176199999999999495e-05 2.350300000000000181e-06 8.128499999999999763e-07 6.570899999999999633e-07
4.106399999999999828e+00 -6.736899999999999833e-02 6.704699999999999549e-02 3.727299999999999797e-03 -2.695700000000000093e-04 1.373099999999999949e-05 -6.603999999999999790e-05 2.521099999999999884e-06 1.216699999999999930e-06 -2.125899999999999998e-07
4.111399999999999721e+00 -6.278100000000000347e-02 6.235500000000000070e-02 3.633400000000000171e-03 -2.701199999999999955e-04 1.271700000000000038e-05 -6.031699999999999865e-05 2.456700000000000128e-06 1.470599999999999947e-06 -1.248199999999999967e-06
4.116399999999999615e+00 -6.126899999999999707e-02 6.078700000000000075e-02 3.611000000000000060e-03 -2.705000000000000156e-04 1.173999999999999941e-05 -5.466699999999999685e-05 2.230799999999999885e-06 1.681899999999999940e-06 -2.338900000000000171e-06
4.121400000000000396e+00 -6.485000000000000486e-02 6.444600000000000328e-02 3.707699999999999971e-03 -2.705900000000000232e-04 1.081200000000000084e-05 -4.904800000000000202e-05 1.725900000000000069e-06 1.822499999999999915e-06 -3.641800000000000013e-06
4.126400000000000290e+00 -6.753399999999999681e-02 6.731499999999999984e-02 3.791699999999999845e-03 -2.705699999999999794e-04 9.912400000000000166e-06 -4.350000000000000026e-05 1.175600000000000018e-06 1.929499999999999907e-06 -4.907399999999999805e-06
4.131400000000000183e+00 -6.826400000000000523e-02 6.923999999999999599e-02 3.831300000000000157e-03 -2.702299999999999928e-04 9.071300000000000714e-06 -3.801600000000000329e-05 5.195999999999999676e-07 1.967199999999999986e-06 -6.188500000000000126e-06
4.136400000000000077e+00 -6.876200000000000367e-02 7.087999999999999856e-02 3.851799999999999842e-03 -2.698299999999999831e-04 8.250600000000000254e-06 -3.259399999999999998e-05 -9.735199999999999717e-08 1.958600000000000187e-06 -7.358700000000000374e-06
4.141399999999999970e+00 -6.869400000000000506e-02 7.003199999999999703e-02 3.850600000000000030e-03 -2.690999999999999816e-04 7.497199999999999980e-06 -2.727300000000000129e-05 -4.942199999999999878e-07 1.790700000000000067e-06 -8.052499999999999559e-06
4.146399999999999864e+00 -6.850799999999999945e-02 6.926599999999999424e-02 3.851499999999999889e-03 -2.683399999999999956e-04 6.755700000000000387e-06 -2.199900000000000062e-05 -8.561399999999999887e-07 1.588299999999999896e-06 -8.673100000000000021e-06
4.151299999999999990e+00 -6.732599999999999696e-02 7.017299999999999927e-02 3.847699999999999905e-03 -2.672400000000000231e-04 6.089899999999999918e-06 -1.686300000000000101e-05 -7.167100000000000167e-07 1.156200000000000043e-06 -8.336699999999999311e-06
4.156299999999999883e+00 -6.644799999999999318e-02 7.132099999999999551e-02 3.825700000000000021e-03 -2.661599999999999860e-04 5.427600000000000347e-06 -1.175600000000000061e-05 -5.989799999999999809e-07 7.146700000000000328e-07 -8.030199999999999789e-06
4.161299999999999777e+00 -6.513299999999999645e-02 7.270400000000000473e-02 3.746100000000000037e-03 -2.647200000000000269e-04 4.848999999999999652e-06 -6.822000000000000075e-06 9.815200000000000434e-08 1.230500000000000067e-07 -6.636499999999999902e-06
4.166299999999999670e+00 -6.383600000000000385e-02 7.406100000000000183e-02 3.667899999999999980e-03 -2.632900000000000084e-04 4.270399999999999805e-06 -1.890499999999999941e-06 7.917499999999999793e-07 -4.693299999999999813e-07 -5.246499999999999658e-06
4.171299999999999564e+00 -6.549499999999999766e-02 7.316799999999999693e-02 3.694499999999999867e-03 -2.615900000000000213e-04 3.773200000000000144e-06 2.819800000000000090e-06 1.802300000000000091e-06 -9.957799999999999342e-07 -3.237299999999999905e-06
4.176300000000000345e+00 -6.720199999999999785e-02 7.235600000000000365e-02 3.716800000000000138e-03 -2.598599999999999955e-04 3.280899999999999792e-06 7.536000000000000354e-06 2.872799999999999837e-06 -1.509599999999999912e-06 -1.142000000000000035e-06
4.181300000000000239e+00 -6.749800000000000244e-02 7.303400000000000170e-02 3.654800000000000149e-03 -2.579099999999999752e-04 2.860699999999999987e-06 1.203899999999999942e-05 3.981099999999999881e-06 -1.786699999999999978e-06 1.015800000000000083e-06
4.186300000000000132e+00 -6.765699999999999492e-02 7.392899999999999472e-02 3.574499999999999986e-03 -2.558999999999999860e-04 2.453400000000000092e-06 1.652900000000000048e-05 5.139599999999999886e-06 -2.006199999999999952e-06 3.211700000000000099e-06
4.191300000000000026e+00 -6.718300000000000660e-02 7.471099999999999963e-02 3.772100000000000019e-03 -2.537199999999999764e-04 2.108899999999999832e-06 2.082099999999999937e-05 6.095299999999999900e-06 -1.972999999999999999e-06 4.910499999999999826e-06
4.196299999999999919e+00 -6.647999999999999743e-02 7.562000000000000666e-02 4.072400000000000325e-03 -2.514700000000000030e-04 1.784900000000000055e-06 2.507499999999999963e-05 7.020200000000000142e-06 -1.837399999999999976e-06 6.446299999999999589e-06
4.201200000000000045e+00 -6.707299999999999374e-02 7.592400000000000537e-02 4.121500000000000163e-03 -2.490799999999999937e-04 1.514300000000000054e-06 2.915200000000000143e-05 7.582499999999999824e-06 -1.547500000000000007e-06 7.113800000000000398e-06
4.206199999999999939e+00 -6.837500000000000522e-02 7.583499999999999963e-02 4.055800000000000030e-03 -2.466100000000000258e-04 1.271600000000000031e-06 3.316600000000000060e-05 7.977699999999999868e-06 -1.153900000000000082e-06 7.307700000000000354e-06
4.211199999999999832e+00 -6.981700000000000406e-02 7.553999999999999604e-02 3.931699999999999778e-03 -2.440499999999999961e-04 1.072799999999999918e-06 3.702600000000000091e-05 7.980799999999999890e-06 -7.088200000000000169e-07 6.699200000000000166e-06
4.216199999999999726e+00 -7.145200000000000162e-02 7.548100000000000642e-02 3.778000000000000108e-03 -2.413799999999999963e-04 9.084100000000000194e-07 4.079900000000000020e-05 7.680699999999999154e-06 -1.981900000000000032e-07 5.424500000000000326e-06
4.221199999999999619e+00 -7.193099999999999494e-02 7.441799999999999804e-02 3.644800000000000123e-03 -2.386599999999999952e-04 7.786600000000000123e-07 4.444000000000000142e-05 7.097500000000000232e-06 3.201100000000000255e-07 3.834800000000000113e-06
4.226200000000000401e+00 -7.162399999999999323e-02 7.250500000000000000e-02 3.490800000000000066e-03 -2.358299999999999969e-04 6.891799999999999813e-07 4.797200000000000081e-05 6.166299999999999729e-06 8.664900000000000252e-07 1.808799999999999944e-06
4.231200000000000294e+00 -7.236399999999999777e-02 7.072199999999999320e-02 3.362899999999999830e-03 -2.329599999999999922e-04 6.252900000000000094e-07 5.139700000000000274e-05 5.131200000000000102e-06 1.419499999999999919e-06 -1.292800000000000002e-08
4.236200000000000188e+00 -7.444800000000000029e-02 6.762700000000000655e-02 3.237900000000000153e-03 -2.299799999999999902e-04 6.063200000000000453e-07 5.468999999999999984e-05 3.852499999999999961e-06 1.981500000000000002e-06 -1.629600000000000034e-06
4.241200000000000081e+00 -7.335800000000000654e-02 6.679899999999999727e-02 3.188900000000000155e-03 -2.269899999999999934e-04 6.044599999999999479e-07 5.789999999999999791e-05 2.619300000000000062e-06 2.551999999999999876e-06 -2.873399999999999882e-06
4.246100000000000207e+00 -6.590999999999999637e-02 7.045800000000000674e-02 3.268399999999999864e-03 -2.238999999999999942e-04 6.508200000000000004e-07 6.095899999999999691e-05 1.364500000000000022e-06 3.104500000000000092e-06 -3.343699999999999852e-06
4.251100000000000101e+00 -6.161099999999999910e-02 7.357700000000000351e-02 3.351100000000000086e-03 -2.207900000000000054e-04 7.065500000000000369e-07 6.395599999999999549e-05 2.143700000000000065e-07 3.658100000000000179e-06 -3.604899999999999993e-06
4.256099999999999994e+00 -6.638600000000000056e-02 7.655099999999999405e-02 3.517399999999999954e-03 -2.175900000000000089e-04 8.121800000000000107e-07 6.678500000000000517e-05 -7.261800000000000082e-07 4.128699999999999959e-06 -3.090800000000000121e-06
4.261099999999999888e+00 -7.072499999999999620e-02 7.834599999999999898e-02 3.642799999999999858e-03 -2.144000000000000072e-04 9.204399999999999491e-07 6.957599999999999928e-05 -1.585899999999999927e-06 4.595400000000000082e-06 -2.558999999999999978e-06
4.266099999999999781e+00 -7.376599999999999824e-02 7.261900000000000299e-02 3.632900000000000105e-03 -2.111100000000000032e-04 1.078499999999999923e-06 7.218100000000000568e-05 -2.111900000000000058e-06 4.877500000000000311e-06 -1.717700000000000088e-06
4.271099999999999675e+00 -7.621699999999999309e-02 6.739100000000000645e-02 3.609699999999999975e-03 -2.078399999999999887e-04 1.233599999999999929e-06 7.476699999999999752e-05 -2.611499999999999899e-06 5.163899999999999805e-06 -9.069100000000000125e-07
4.276099999999999568e+00 -7.288999999999999646e-02 6.708600000000000674e-02 3.480599999999999927e-03 -2.044799999999999938e-04 1.436399999999999918e-06 7.715400000000000025e-05 -2.815699999999999994e-06 5.152500000000000219e-06 -1.549299999999999983e-07
4.281100000000000350e+00 -6.957900000000000196e-02 6.679400000000000615e-02 3.358700000000000054e-03 -2.011199999999999989e-04 1.636299999999999902e-06 7.953799999999999640e-05 -3.021100000000000179e-06 5.147699999999999859e-06 5.897300000000000271e-07
4.286100000000000243e+00 -6.958300000000000596e-02 6.977400000000000269e-02 3.352500000000000011e-03 -1.977100000000000027e-04 1.871700000000000011e-06 8.171800000000000602e-05 -3.092399999999999818e-06 4.797500000000000230e-06 1.254700000000000032e-06
4.291100000000000136e+00 -6.970200000000000007e-02 7.287200000000000621e-02 3.344499999999999817e-03 -1.942799999999999898e-04 2.111199999999999794e-06 8.389200000000000248e-05 -3.157299999999999824e-06 4.427900000000000415e-06 1.922899999999999835e-06
4.296000000000000263e+00 -7.006199999999999928e-02 7.659299999999999442e-02 3.454099999999999879e-03 -1.908299999999999873e-04 2.369099999999999899e-06 8.588099999999999987e-05 -3.208699999999999874e-06 3.778699999999999922e-06 2.509499999999999859e-06
4.301000000000000156e+00 -7.010600000000000165e-02 8.074499999999999733e-02 3.559399999999999890e-03 -1.873500000000000003e-04 2.636500000000000083e-06 8.784900000000000543e-05 -3.246999999999999998e-06 3.084000000000000034e-06 3.086399999999999791e-06
4.306000000000000050e+00 -7.096700000000000230e-02 7.817399999999999349e-02 3.417900000000000191e-03 -1.838599999999999913e-04 2.912700000000000082e-06 8.965300000000000374e-05 -3.228799999999999901e-06 2.278600000000000088e-06 3.356000000000000140e-06
