# z ne np nH Bx By Bz Ex Ey Ez
3.593799999999999883e+00 -8.854399999999999771e-02 8.042399999999999549e-02 3.639600000000000214e-03 -1.268399999999999985e-04 -1.797400000000000104e-04 1.037500000000000011e-03 -1.203400000000000032e-05 8.557699999999999397e-06 3.453599999999999850e-06
3.601700000000000124e+00 -8.401999999999999746e-02 7.948800000000000310e-02 3.799799999999999879e-03 -1.381999999999999982e-04 -1.817199999999999881e-04 1.034500000000000046e-03 -1.272400000000000049e-05 8.651299999999999653e-06 3.149799999999999895e-06
3.604200000000000070e+00 -8.243300000000000627e-02 7.944700000000000373e-02 3.863800000000000134e-03 -1.418000000000000044e-04 -1.822600000000000066e-04 1.033599999999999970e-03 -1.292500000000000077e-05 8.672600000000000618e-06 3.067600000000000073e-06
3.604400000000000048e+00 -8.235699999999999965e-02 7.933500000000000274e-02 3.867499999999999844e-03 -1.421799999999999974e-04 -1.823600000000000091e-04 1.033599999999999970e-03 -1.292899999999999937e-05 8.673900000000000081e-06 3.056400000000000078e-06
3.614599999999999813e+00 -8.574600000000000277e-02 8.726799999999999835e-02 4.106399999999999634e-03 -1.568399999999999959e-04 -1.854500000000000083e-04 1.031299999999999968e-03 -1.330599999999999932e-05 8.959800000000000172e-06 2.156399999999999801e-06
3.615800000000000125e+00 -8.573699999999999377e-02 8.631900000000000683e-02 4.051400000000000140e-03 -1.588000000000000110e-04 -1.860599999999999906e-04 1.031299999999999968e-03 -1.328100000000000041e-05 9.006300000000000490e-06 2.050999999999999929e-06
3.625000000000000000e+00 -8.430400000000000393e-02 8.139799999999999813e-02 3.588399999999999836e-03 -1.720000000000000066e-04 -1.903999999999999931e-04 1.030799999999999902e-03 -1.337399999999999935e-05 9.595999999999999265e-06 1.043100000000000016e-06
3.627099999999999991e+00 -8.345299999999999940e-02 8.063199999999999534e-02 3.585099999999999919e-03 -1.755399999999999897e-04 -1.919500000000000036e-04 1.031299999999999968e-03 -1.328599999999999951e-05 9.758999999999999229e-06 8.774400000000000008e-07
3.635400000000000187e+00 -7.675400000000000278e-02 7.914899999999999713e-02 3.950900000000000245e-03 -1.873699999999999899e-04 -1.975099999999999978e-04 1.032600000000000054e-03 -1.332800000000000013e-05 1.059799999999999916e-05 2.306699999999999870e-07
3.638500000000000068e+00 -7.843999999999999584e-02 8.195500000000000007e-02 3.987400000000000319e-03 -1.922700000000000006e-04 -2.004099999999999870e-04 1.033700000000000027e-03 -1.318900000000000027e-05 1.087399999999999957e-05 1.617599999999999873e-07
3.645799999999999930e+00 -8.264100000000000612e-02 8.464199999999999502e-02 4.116700000000000047e-03 -2.024499999999999878e-04 -2.063400000000000065e-04 1.035899999999999972e-03 -1.325599999999999980e-05 1.170400000000000009e-05 5.431500000000000031e-08
3.649900000000000144e+00 -8.036000000000000087e-02 8.384900000000000686e-02 4.189599999999999921e-03 -2.082300000000000036e-04 -2.101200000000000008e-04 1.037799999999999964e-03 -1.312100000000000024e-05 1.195600000000000039e-05 1.195000000000000047e-07
3.656299999999999883e+00 -7.838100000000000622e-02 8.461599999999999677e-02 4.122800000000000249e-03 -2.163400000000000056e-04 -2.149300000000000039e-04 1.040200000000000022e-03 -1.316500000000000016e-05 1.248000000000000079e-05 2.750000000000000140e-07
3.661300000000000221e+00 -8.078599999999999670e-02 8.384400000000000186e-02 4.191699999999999593e-03 -2.224999999999999873e-04 -2.187400000000000097e-04 1.042699999999999920e-03 -1.311999999999999975e-05 1.253100000000000081e-05 1.657799999999999929e-07
3.666700000000000070e+00 -8.154100000000000237e-02 8.015799999999999315e-02 4.028200000000000010e-03 -2.284800000000000080e-04 -2.219199999999999894e-04 1.044900000000000082e-03 -1.311599999999999944e-05 1.263299999999999916e-05 1.067900000000000053e-07
3.672699999999999854e+00 -8.409300000000000108e-02 8.187400000000000233e-02 3.856599999999999959e-03 -2.345199999999999976e-04 -2.258499999999999874e-04 1.048000000000000103e-03 -1.324000000000000029e-05 1.245399999999999968e-05 -6.425799999999999743e-07
3.677099999999999813e+00 -8.507900000000000185e-02 8.579299999999999427e-02 3.904900000000000211e-03 -2.385099999999999915e-04 -2.281299999999999994e-04 1.049999999999999935e-03 -1.323099999999999919e-05 1.226299999999999931e-05 -1.129399999999999936e-06
3.684099999999999930e+00 -8.463900000000000590e-02 8.730899999999999772e-02 3.714400000000000080e-03 -2.436100000000000071e-04 -2.325799999999999992e-04 1.053899999999999976e-03 -1.349500000000000039e-05 1.206200000000000073e-05 -2.543200000000000062e-06
3.687500000000000000e+00 -8.527600000000000458e-02 8.533599999999999519e-02 3.755300000000000044e-03 -2.458100000000000064e-04 -2.343699999999999939e-04 1.055799999999999968e-03 -1.352099999999999980e-05 1.181600000000000003e-05 -3.202600000000000051e-06
3.695600000000000218e+00 -8.767999999999999405e-02 8.057200000000000473e-02 3.247700000000000066e-03 -2.490500000000000092e-04 -2.390899999999999894e-04 1.060900000000000037e-03 -1.371399999999999948e-05 1.189999999999999957e-05 -4.415100000000000300e-06
3.697900000000000187e+00 -8.815800000000000025e-02 7.953499999999999459e-02 3.137299999999999985e-03 -2.499199999999999924e-04 -2.402899999999999914e-04 1.062400000000000020e-03 -1.375199999999999979e-05 1.175500000000000011e-05 -4.806199999999999825e-06
3.706999999999999851e+00 -8.552400000000000280e-02 8.103100000000000580e-02 3.724499999999999946e-03 -2.511300000000000164e-04 -2.445799999999999927e-04 1.068500000000000005e-03 -1.355200000000000001e-05 1.225699999999999971e-05 -4.412499999999999681e-06
3.708299999999999930e+00 -8.518299999999999483e-02 8.179300000000000459e-02 3.761399999999999813e-03 -2.513600000000000057e-04 -2.451399999999999738e-04 1.069400000000000081e-03 -1.355799999999999962e-05 1.222100000000000039e-05 -4.402899999999999807e-06
3.718500000000000139e+00 -7.774100000000000454e-02 8.120399999999999840e-02 3.708499999999999991e-03 -2.511500000000000061e-04 -2.480000000000000108e-04 1.075699999999999963e-03 -1.275500000000000070e-05 1.295299999999999948e-05 -1.617699999999999987e-06
3.718799999999999883e+00 -7.767699999999999605e-02 8.123800000000000465e-02 3.709699999999999803e-03 -2.511699999999999957e-04 -2.480800000000000236e-04 1.075900000000000077e-03 -1.274599999999999960e-05 1.295299999999999948e-05 -1.545700000000000083e-06
3.721799999999999997e+00 -7.986699999999999355e-02 8.330999999999999517e-02 3.769699999999999961e-03 -2.509000000000000271e-04 -2.482799999999999742e-04 1.077499999999999899e-03 -1.238899999999999946e-05 1.311299999999999964e-05 -3.683599999999999977e-07
3.729200000000000070e+00 -8.545899999999999330e-02 8.840599999999999847e-02 3.915799999999999663e-03 -2.501800000000000204e-04 -2.485100000000000178e-04 1.081799999999999949e-03 -1.150999999999999991e-05 1.348100000000000019e-05 2.492800000000000087e-06
3.729900000000000215e+00 -8.572399999999999465e-02 8.844000000000000472e-02 3.927199999999999615e-03 -2.499800000000000156e-04 -2.485000000000000230e-04 1.082099999999999902e-03 -1.144000000000000058e-05 1.348800000000000029e-05 2.682199999999999917e-06
3.739599999999999813e+00 -8.431500000000000106e-02 8.744300000000000683e-02 3.980100000000000304e-03 -2.486200000000000150e-04 -2.478700000000000239e-04 1.086600000000000066e-03 -1.035600000000000046e-05 1.354799999999999971e-05 5.424100000000000296e-06
3.741400000000000059e+00 -8.364800000000000013e-02 8.714399999999999924e-02 4.043200000000000266e-03 -2.481299999999999977e-04 -2.479299999999999928e-04 1.087000000000000076e-03 -1.025899999999999952e-05 1.348699999999999979e-05 5.410500000000000121e-06
3.750000000000000000e+00 -8.297300000000000508e-02 8.116299999999999903e-02 4.257600000000000273e-03 -2.467300000000000179e-04 -2.479399999999999877e-04 1.090000000000000040e-03 -9.605900000000000644e-06 1.324499999999999940e-05 5.677299999999999837e-06
3.752899999999999903e+00 -8.416099999999999970e-02 8.290699999999999459e-02 4.180800000000000141e-03 -2.459299999999999984e-04 -2.481100000000000081e-04 1.090299999999999993e-03 -9.548399999999999924e-06 1.313200000000000065e-05 5.025800000000000230e-06
3.760400000000000187e+00 -8.740599999999999759e-02 8.413299999999999945e-02 3.995499999999999920e-03 -2.445600000000000031e-04 -2.482300000000000001e-04 1.092099999999999928e-03 -9.273199999999999577e-06 1.284600000000000034e-05 3.496200000000000086e-06
3.764400000000000190e+00 -8.795999999999999652e-02 7.912500000000000089e-02 4.055099999999999850e-03 -2.433400000000000114e-04 -2.478100000000000008e-04 1.092099999999999928e-03 -9.229500000000000318e-06 1.277200000000000071e-05 2.389999999999999987e-06
3.770799999999999930e+00 -8.336799999999999766e-02 7.845399999999999596e-02 4.009500000000000043e-03 -2.419800000000000108e-04 -2.470600000000000096e-04 1.093100000000000061e-03 -9.126800000000000437e-06 1.256999999999999993e-05 5.843999999999999655e-07
3.775900000000000034e+00 -7.946699999999999597e-02 8.067900000000000071e-02 3.930200000000000013e-03 -2.401199999999999982e-04 -2.450999999999999945e-04 1.092800000000000108e-03 -8.997299999999999390e-06 1.258800000000000043e-05 -2.721199999999999776e-07
3.781299999999999883e+00 -7.842200000000000559e-02 8.327500000000000180e-02 3.926800000000000256e-03 -2.388000000000000040e-04 -2.433299999999999894e-04 1.093100000000000061e-03 -8.882600000000000302e-06 1.245399999999999968e-05 -1.284399999999999934e-06
3.787399999999999878e+00 -8.076700000000000546e-02 8.541999999999999593e-02 3.807099999999999894e-03 -2.362200000000000118e-04 -2.395099999999999887e-04 1.091900000000000032e-03 -8.563700000000000695e-06 1.253300000000000011e-05 -1.366399999999999953e-06
3.791700000000000070e+00 -8.062800000000000522e-02 8.338800000000000379e-02 3.691999999999999969e-03 -2.350200000000000097e-04 -2.372899999999999998e-04 1.091600000000000079e-03 -8.372900000000000760e-06 1.241800000000000037e-05 -1.528400000000000054e-06
3.798900000000000166e+00 -8.179100000000000259e-02 8.380300000000000249e-02 3.690999999999999837e-03 -2.318400000000000029e-04 -2.318099999999999913e-04 1.089200000000000021e-03 -7.848300000000000735e-06 1.249499999999999980e-05 -1.091100000000000023e-06
3.802099999999999813e+00 -8.366099999999999925e-02 8.461299999999999377e-02 3.749399999999999955e-03 -2.308500000000000005e-04 -2.297699999999999905e-04 1.088599999999999898e-03 -7.644100000000000216e-06 1.240800000000000046e-05 -9.305699999999999478e-07
3.810500000000000220e+00 -8.179799999999999571e-02 8.149900000000000200e-02 4.153099999999999847e-03 -2.272599999999999891e-04 -2.230199999999999891e-04 1.084799999999999914e-03 -7.088099999999999949e-06 1.243999999999999948e-05 -8.239999999999999669e-07
3.812500000000000000e+00 -8.176400000000000334e-02 8.225699999999999679e-02 4.197300000000000163e-03 -2.265799999999999889e-04 -2.215899999999999977e-04 1.084200000000000007e-03 -6.977499999999999687e-06 1.240699999999999996e-05 -7.419300000000000268e-07
3.822000000000000064e+00 -7.624599999999999433e-02 8.622699999999999809e-02 3.752300000000000080e-03 -2.225600000000000104e-04 -2.135299999999999969e-04 1.079099999999999938e-03 -6.773199999999999796e-06 1.231700000000000083e-05 -1.577999999999999969e-06
3.822900000000000187e+00 -7.598699999999999899e-02 8.665399999999999492e-02 3.742099999999999940e-03 -2.222699999999999980e-04 -2.128499999999999967e-04 1.078900000000000041e-03 -6.775000000000000355e-06 1.231799999999999963e-05 -1.594699999999999953e-06
3.831100000000000172e+00 -8.079400000000000470e-02 7.698900000000000188e-02 3.741099999999999808e-03 -2.190000000000000106e-04 -2.047899999999999959e-04 1.074000000000000085e-03 -7.201800000000000233e-06 1.199300000000000020e-05 -2.736400000000000177e-06
3.833299999999999930e+00 -8.217800000000000105e-02 7.464800000000000602e-02 3.743999999999999932e-03 -2.180000000000000134e-04 -2.024799999999999994e-04 1.072599999999999942e-03 -7.275100000000000022e-06 1.190200000000000056e-05 -3.047799999999999856e-06
3.833600000000000119e+00 -8.217499999999999805e-02 7.461900000000000477e-02 3.754400000000000185e-03 -2.178799999999999942e-04 -2.021699999999999973e-04 1.072400000000000046e-03 -7.270500000000000100e-06 1.186999999999999985e-05 -3.080799999999999794e-06
3.843799999999999883e+00 -7.850799999999999446e-02 7.791900000000000215e-02 4.153999999999999707e-03 -2.141099999999999948e-04 -1.899799999999999937e-04 1.065900000000000051e-03 -8.216700000000000460e-06 1.096599999999999970e-05 -3.949900000000000078e-06
3.845200000000000173e+00 -7.748199999999999532e-02 7.755599999999999994e-02 4.131100000000000397e-03 -2.136600000000000109e-04 -1.881200000000000081e-04 1.064499999999999908e-03 -8.216500000000000022e-06 1.073000000000000061e-05 -3.901799999999999641e-06
3.854200000000000070e+00 -7.654800000000000493e-02 8.340999999999999803e-02 3.713000000000000154e-03 -2.114600000000000117e-04 -1.770499999999999938e-04 1.057999999999999913e-03 -9.227300000000000576e-06 9.587499999999999262e-06 -3.504799999999999885e-06
3.856799999999999784e+00 -7.818600000000000549e-02 8.319000000000000006e-02 3.737199999999999984e-03 -2.111699999999999992e-04 -1.737700000000000117e-04 1.055399999999999958e-03 -9.192500000000000503e-06 9.242199999999999366e-06 -3.005099999999999824e-06
3.864599999999999813e+00 -7.863100000000000644e-02 7.933900000000000674e-02 3.895099999999999865e-03 -2.103300000000000005e-04 -1.646600000000000125e-04 1.049199999999999916e-03 -9.798200000000000480e-06 8.361399999999999261e-06 -1.725700000000000054e-06
3.868300000000000072e+00 -7.984399999999999831e-02 7.980500000000000094e-02 3.725500000000000079e-03 -2.106900000000000038e-04 -1.600499999999999872e-04 1.045300000000000092e-03 -9.608700000000000007e-06 8.298600000000000472e-06 -7.714000000000000386e-07
3.875000000000000000e+00 -8.082799999999999707e-02 8.057899999999999785e-02 3.531799999999999870e-03 -2.109599999999999995e-04 -1.526999999999999983e-04 1.039699999999999956e-03 -9.627999999999999975e-06 8.164599999999999722e-06 5.684500000000000378e-07
3.879999999999999893e+00 -8.000799999999999579e-02 8.261699999999999600e-02 3.712800000000000041e-03 -2.125399999999999946e-04 -1.466899999999999931e-04 1.034900000000000056e-03 -9.174999999999999400e-06 8.888100000000000503e-06 1.593800000000000097e-06
3.885400000000000187e+00 -8.182499999999999496e-02 8.165799999999999448e-02 3.845700000000000073e-03 -2.137899999999999978e-04 -1.407500000000000060e-04 1.030600000000000006e-03 -8.719000000000000716e-06 9.578600000000000075e-06 2.432799999999999815e-06
3.891599999999999948e+00 -7.772300000000000042e-02 8.228100000000000691e-02 3.768899999999999941e-03 -2.170700000000000071e-04 -1.332500000000000134e-04 1.025199999999999983e-03 -7.974900000000000505e-06 1.127099999999999932e-05 3.137100000000000000e-06
3.895799999999999930e+00 -7.667999999999999816e-02 8.099900000000000155e-02 3.861299999999999802e-03 -2.188199999999999954e-04 -1.284400000000000103e-04 1.022200000000000018e-03 -7.297600000000000231e-06 1.236000000000000025e-05 3.445800000000000111e-06
3.903200000000000003e+00 -7.962700000000000333e-02 7.759900000000000131e-02 3.980000000000000031e-03 -2.238499999999999930e-04 -1.191100000000000031e-04 1.016600000000000099e-03 -6.335199999999999924e-06 1.452599999999999950e-05 3.723000000000000184e-06
3.906299999999999883e+00 -7.996999999999999942e-02 7.786500000000000365e-02 3.964800000000000095e-03 -2.254500000000000048e-04 -1.153400000000000036e-04 1.014900000000000004e-03 -5.696199999999999774e-06 1.540900000000000104e-05 3.767099999999999897e-06
3.914800000000000058e+00 -8.248999999999999388e-02 7.807799999999999463e-02 3.839799999999999984e-03 -2.318300000000000081e-04 -1.034600000000000022e-04 1.008999999999999914e-03 -4.693200000000000229e-06 1.699000000000000166e-05 3.716899999999999938e-06
3.916700000000000070e+00 -8.394600000000000672e-02 7.773299999999999654e-02 3.868299999999999864e-03 -2.328499999999999949e-04 -1.009599999999999956e-04 1.008199999999999895e-03 -4.281700000000000019e-06 1.735700000000000001e-05 3.710400000000000085e-06
3.926499999999999879e+00 -8.064300000000000634e-02 8.210699999999999943e-02 4.002099999999999755e-03 -2.400899999999999866e-04 -8.701400000000000410e-05 1.002499999999999919e-03 -3.498100000000000017e-06 1.736299999999999961e-05 3.382899999999999832e-06
3.927099999999999813e+00 -8.007300000000000528e-02 8.238600000000000090e-02 3.997399999999999912e-03 -2.404200000000000054e-04 -8.620500000000000558e-05 1.002300000000000023e-03 -3.379299999999999985e-06 1.738299999999999942e-05 3.380199999999999841e-06
3.932100000000000151e+00 -7.941099999999999548e-02 8.178900000000000059e-02 3.978899999999999625e-03 -2.438399999999999964e-04 -7.969799999999999487e-05 1.000100000000000077e-03 -3.230200000000000007e-06 1.657499999999999970e-05 3.101200000000000056e-06
3.937500000000000000e+00 -7.857200000000000295e-02 8.087700000000000444e-02 3.974100000000000375e-03 -2.475199999999999883e-04 -7.221200000000000589e-05 9.974199999999999473e-04 -3.168299999999999803e-06 1.559300000000000131e-05 2.714399999999999795e-06
3.938200000000000145e+00 -7.874699999999999755e-02 8.106199999999999517e-02 3.960499999999999611e-03 -2.480900000000000184e-04 -7.132999999999999638e-05 9.971599999999999735e-04 -3.215699999999999976e-06 1.544000000000000125e-05 2.668600000000000166e-06
3.947900000000000187e+00 -8.207799999999999818e-02 7.723099999999999410e-02 3.857100000000000025e-03 -2.543399999999999806e-04 -5.957600000000000016e-05 9.940100000000000324e-04 -3.440200000000000113e-06 1.301000000000000080e-05 2.042699999999999941e-06
3.949800000000000200e+00 -8.173700000000000410e-02 7.702599999999999725e-02 3.895500000000000091e-03 -2.560600000000000116e-04 -5.720600000000000083e-05 9.936199999999999633e-04 -3.553499999999999943e-06 1.265399999999999946e-05 2.066100000000000005e-06
3.958299999999999930e+00 -8.086200000000000332e-02 7.689400000000000401e-02 3.989200000000000038e-03 -2.619499999999999975e-04 -4.771099999999999771e-05 9.920400000000000225e-04 -3.792399999999999892e-06 1.076499999999999942e-05 1.985899999999999909e-06
3.961500000000000021e+00 -8.009299999999999753e-02 7.782300000000000328e-02 3.881200000000000015e-03 -2.651299999999999772e-04 -4.390399999999999842e-05 9.918600000000000073e-04 -3.848300000000000069e-06 1.044199999999999930e-05 2.286399999999999827e-06
3.968799999999999883e+00 -7.883400000000000130e-02 8.398799999999999322e-02 4.088200000000000167e-03 -2.710899999999999812e-04 -3.561700000000000136e-05 9.913999999999999202e-04 -3.817999999999999698e-06 9.377800000000000236e-06 2.613500000000000050e-06
3.973199999999999843e+00 -8.076899999999999358e-02 8.328299999999999592e-02 4.115299999999999687e-03 -2.759899999999999918e-04 -3.011199999999999901e-05 9.916799999999999921e-04 -3.619499999999999820e-06 9.220699999999999657e-06 2.891899999999999790e-06
3.979200000000000070e+00 -8.080900000000000583e-02 8.341600000000000403e-02 4.040700000000000368e-03 -2.816299999999999988e-04 -2.269600000000000090e-05 9.920099999999999838e-04 -3.245399999999999878e-06 8.760299999999999796e-06 2.894600000000000204e-06
3.984900000000000109e+00 -8.037700000000000400e-02 8.253099999999999326e-02 3.840600000000000003e-03 -2.881699999999999735e-04 -1.517700000000000055e-05 9.931600000000000931e-04 -2.632699999999999798e-06 8.700899999999999992e-06 2.213500000000000068e-06
3.989599999999999813e+00 -8.201400000000000357e-02 8.072400000000000408e-02 3.575899999999999912e-03 -2.928499999999999897e-04 -8.842300000000000027e-06 9.940999999999999316e-04 -2.086600000000000063e-06 8.521599999999999862e-06 1.456899999999999976e-06
3.996700000000000141e+00 -8.383000000000000174e-02 8.377999999999999337e-02 3.657099999999999934e-03 -3.006999999999999907e-04 4.246900000000000263e-07 9.964999999999999900e-04 -1.125700000000000081e-06 8.404699999999999338e-06 -7.084799999999999490e-07
4.000000000000000000e+00 -8.523799999999999433e-02 8.449099999999999666e-02 3.694199999999999914e-03 -3.039800000000000271e-04 5.064400000000000165e-06 9.976699999999999804e-04 -6.982699999999999654e-07 8.318600000000000281e-06 -1.705199999999999996e-06
4.008399999999999963e+00 -8.803500000000000214e-02 8.009800000000000253e-02 4.006799999999999598e-03 -3.127100000000000062e-04 1.519599999999999986e-05 1.001799999999999956e-03 1.697299999999999985e-07 8.063000000000000559e-06 -4.244700000000000204e-06
4.010399999999999743e+00 -8.707199999999999662e-02 7.998900000000000454e-02 4.087000000000000355e-03 -3.145199999999999906e-04 1.776100000000000156e-05 1.002800000000000089e-03 3.091200000000000046e-07 8.018699999999999984e-06 -4.703099999999999914e-06
4.020100000000000229e+00 -9.177000000000000435e-02 8.298300000000000121e-02 4.271099999999999897e-03 -3.240100000000000098e-04 2.795100000000000056e-05 1.009399999999999924e-03 3.933000000000000079e-07 7.685699999999999954e-06 -5.455199999999999879e-06
4.020800000000000374e+00 -9.191599999999999770e-02 8.286599999999999522e-02 4.292800000000000261e-03 -3.245799999999999857e-04 2.868700000000000164e-05 1.009799999999999934e-03 3.611000000000000240e-07 7.675900000000000488e-06 -5.426599999999999848e-06
4.026299999999999990e+00 -8.653600000000000181e-02 8.440400000000000680e-02 4.091799999999999604e-03 -3.296800000000000013e-04 3.358199999999999797e-05 1.014300000000000097e-03 -2.174899999999999973e-07 7.554000000000000012e-06 -4.445200000000000232e-06
4.031299999999999883e+00 -8.119099999999999928e-02 8.548799999999999455e-02 3.918200000000000155e-03 -3.344700000000000147e-04 3.832100000000000122e-05 1.018500000000000091e-03 -7.585099999999999807e-07 7.449999999999999822e-06 -3.572599999999999896e-06
4.031900000000000261e+00 -8.133400000000000352e-02 8.563099999999999878e-02 3.896399999999999950e-03 -3.350900000000000189e-04 3.887400000000000084e-05 1.019200000000000054e-03 -8.280899999999999989e-07 7.450600000000000290e-06 -3.429200000000000134e-06
4.041699999999999626e+00 -8.113199999999999579e-02 7.886799999999999367e-02 4.103100000000000150e-03 -3.438900000000000160e-04 4.693299999999999940e-05 1.028199999999999947e-03 -2.583800000000000148e-06 7.488400000000000166e-06 -8.264199999999999582e-07
4.043700000000000294e+00 -8.178399999999999559e-02 7.980500000000000094e-02 4.174100000000000033e-03 -3.455900000000000031e-04 4.849700000000000002e-05 1.030399999999999892e-03 -2.818399999999999985e-06 7.527299999999999912e-06 -4.343699999999999912e-07
4.052100000000000257e+00 -8.472799999999999776e-02 8.585299999999999876e-02 3.966899999999999767e-03 -3.522999999999999981e-04 5.492699999999999774e-05 1.038000000000000077e-03 -4.267500000000000222e-06 7.740499999999999836e-06 9.983799999999999177e-07
4.055500000000000327e+00 -8.313299999999999856e-02 8.286799999999999722e-02 3.936000000000000262e-03 -3.549000000000000071e-04 5.753400000000000175e-05 1.041400000000000051e-03 -4.526599999999999995e-06 7.829399999999999950e-06 1.335099999999999931e-06
4.062500000000000000e+00 -8.111100000000000254e-02 7.817499999999999449e-02 3.870000000000000176e-03 -3.598900000000000254e-04 6.305499999999999853e-05 1.047399999999999980e-03 -5.262900000000000043e-06 8.042700000000000093e-06 1.626500000000000013e-06
4.067199999999999704e+00 -8.016500000000000015e-02 7.879099999999999993e-02 3.741899999999999827e-03 -3.635199999999999890e-04 6.666100000000000432e-05 1.051999999999999984e-03 -5.424100000000000296e-06 8.142799999999999355e-06 1.869800000000000080e-06
4.072899999999999743e+00 -8.028799999999999826e-02 8.018599999999999339e-02 3.692799999999999989e-03 -3.673799999999999961e-04 7.098299999999999445e-05 1.056700000000000044e-03 -5.595900000000000074e-06 8.233500000000000028e-06 1.930499999999999982e-06
4.079100000000000392e+00 -8.169999999999999485e-02 8.404599999999999571e-02 3.820399999999999838e-03 -3.717300000000000205e-04 7.500600000000000659e-05 1.062800000000000029e-03 -5.745900000000000332e-06 8.303499999999999358e-06 2.305399999999999984e-06
4.083300000000000374e+00 -8.089599999999999569e-02 8.542600000000000193e-02 3.820800000000000064e-03 -3.743999999999999932e-04 7.776000000000000089e-05 1.066499999999999957e-03 -5.714900000000000120e-06 8.283599999999999769e-06 2.551799999999999861e-06
4.090900000000000425e+00 -8.119300000000000128e-02 8.484500000000000375e-02 3.841400000000000023e-03 -3.785600000000000076e-04 8.220400000000000103e-05 1.074099999999999925e-03 -6.012999999999999858e-06 8.329699999999999209e-06 3.041799999999999828e-06
4.093799999999999883e+00 -8.141099999999999726e-02 8.465300000000000602e-02 3.864799999999999833e-03 -3.799399999999999978e-04 8.390899999999999910e-05 1.076700000000000096e-03 -5.989699999999999590e-06 8.293100000000000271e-06 3.253000000000000025e-06
4.102699999999999569e+00 -8.114000000000000379e-02 7.999499999999999666e-02 3.883000000000000167e-03 -3.831999999999999903e-04 8.904499999999999872e-05 1.086200000000000056e-03 -6.325600000000000050e-06 8.325199999999999506e-06 3.508000000000000125e-06
4.104199999999999626e+00 -8.174499999999999822e-02 8.031599999999999850e-02 3.882500000000000100e-03 -3.836299999999999845e-04 8.994200000000000046e-05 1.087700000000000038e-03 -6.316000000000000176e-06 8.322299999999999923e-06 3.522700000000000171e-06
4.114499999999999602e+00 -9.075600000000000334e-02 8.147600000000000675e-02 3.924099999999999810e-03 -3.861199999999999962e-04 9.493999999999999564e-05 1.099600000000000057e-03 -6.193699999999999670e-06 8.219999999999999226e-06 3.347399999999999918e-06
4.114600000000000257e+00 -9.077300000000000646e-02 8.147000000000000075e-02 3.924799999999999990e-03 -3.861299999999999910e-04 9.496999999999999366e-05 1.099600000000000057e-03 -6.191899999999999958e-06 8.220600000000000541e-06 3.343400000000000041e-06
4.115000000000000213e+00 -9.056899999999999673e-02 8.178599999999999759e-02 3.922499999999999772e-03 -3.861900000000000142e-04 9.510300000000000069e-05 1.100099999999999906e-03 -6.153700000000000053e-06 8.201900000000000195e-06 3.329900000000000085e-06
4.125000000000000000e+00 -8.451200000000000379e-02 8.917600000000000526e-02 3.870300000000000129e-03 -3.877299999999999757e-04 9.881300000000000413e-05 1.112700000000000104e-03 -5.078199999999999931e-06 7.748699999999999181e-06 3.091699999999999977e-06
4.126400000000000290e+00 -8.382599999999999774e-02 8.884999999999999842e-02 3.869399999999999836e-03 -3.877899999999999989e-04 9.921400000000000249e-05 1.114600000000000096e-03 -4.850699999999999992e-06 7.539100000000000375e-06 3.120199999999999789e-06
4.135399999999999743e+00 -7.703899999999999637e-02 8.794499999999999540e-02 3.752999999999999826e-03 -3.879800000000000089e-04 1.022199999999999937e-04 1.126300000000000001e-03 -3.260200000000000143e-06 6.629799999999999611e-06 2.895599999999999856e-06
4.138300000000000090e+00 -7.847099999999999909e-02 8.625099999999999434e-02 3.756499999999999857e-03 -3.878299999999999781e-04 1.030900000000000040e-04 1.130300000000000098e-03 -2.735800000000000132e-06 6.099000000000000390e-06 2.734200000000000012e-06
4.145800000000000374e+00 -7.963800000000000046e-02 7.497299999999999798e-02 3.716999999999999818e-03 -3.874700000000000019e-04 1.059200000000000023e-04 1.140200000000000068e-03 -1.285199999999999994e-06 4.973399999999999681e-06 2.387200000000000200e-06
4.150100000000000122e+00 -7.849100000000000521e-02 7.616799999999999959e-02 3.733400000000000000e-03 -3.871899999999999843e-04 1.068199999999999971e-04 1.146199999999999997e-03 -6.187299999999999824e-07 4.202200000000000187e-06 1.802899999999999925e-06
4.156299999999999883e+00 -7.750700000000000645e-02 7.603400000000000436e-02 3.931399999999999825e-03 -3.869799999999999846e-04 1.086400000000000034e-04 1.154000000000000078e-03 3.185200000000000226e-07 3.190300000000000185e-06 1.261300000000000104e-06
4.161999999999999922e+00 -8.051700000000000523e-02 7.584499999999999575e-02 3.939999999999999926e-03 -3.864800000000000266e-04 1.088899999999999959e-04 1.161399999999999932e-03 9.410699999999999955e-07 2.418899999999999829e-06 2.729599999999999772e-07
4.166699999999999626e+00 -8.293899999999999884e-02 7.790800000000000503e-02 3.909799999999999734e-03 -3.861900000000000142e-04 1.095199999999999950e-04 1.166900000000000012e-03 1.371299999999999898e-06 1.764900000000000034e-06 -2.951899999999999850e-07
4.173899999999999721e+00 -8.375699999999999812e-02 7.794600000000000140e-02 3.955900000000000041e-03 -3.848300000000000136e-04 1.093299999999999985e-04 1.175199999999999943e-03 1.918899999999999958e-06 1.295199999999999898e-06 -1.356900000000000087e-06
